,Document,Topic,Name,Top_n_words,Probability,Representative_document
737,inadmissible jamais conseiller agressif aucun empathie jamais,0,0_conseiller_emploi_rien_pôle,conseiller - emploi - rien - pôle - aucun - rendez - jamais - vous - agence - travail,0.16867937535474292,False
738,notification entretien contenu convocation entretien,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
739,porte prison plomb affaire genre personnage débile inutile,0,0_conseiller_emploi_rien_pôle,conseiller - emploi - rien - pôle - aucun - rendez - jamais - vous - agence - travail,1.0,False
740,conseiller chang boulot niveau incompétence paroxysme aucun emphatie,0,0_conseiller_emploi_rien_pôle,conseiller - emploi - rien - pôle - aucun - rendez - jamais - vous - agence - travail,1.0,False
741,jamais téléphone,0,0_conseiller_emploi_rien_pôle,conseiller - emploi - rien - pôle - aucun - rendez - jamais - vous - agence - travail,1.0,False
742,trompe nom justificatif démarche aucun mail contact part téléphone reprise délai réponse appelle non ultérieurement vraiment mérite travail malheureusement temp incompétence ...,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
743,organisme incompétent conseiller incompétent insultant demandeur emploi,0,0_conseiller_emploi_rien_pôle,conseiller - emploi - rien - pôle - aucun - rendez - jamais - vous - agence - travail,1.0,False
744,endroit milieu null part voiture bon courrage ...,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
745,foi papier demande chômage ...,0,0_conseiller_emploi_rien_pôle,conseiller - emploi - rien - pôle - aucun - rendez - jamais - vous - agence - travail,1.0,False
746,entretien perso expérience compétence aucun scrupul faire temps jeunesse évident bâton roue sérieux état sérieusement pôle emploi france servir rien dégénéré,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
747,conseiller mal formé incompétent formation battre suite formation interlocuteur apparemment rôle mieux échange,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
748,beau demande courtois attitude rien conseiller insupportable gestion dossier calamiteux blocage dossier trop erreur montant indemnisation retard indemnisation mois erreur honte,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
749,obligé agence agence kilomètre demandeur emploi pôle emploi papier non nécessaire possibilité financement formation administration français splendeur cher nuisible mauvais foi,0,0_conseiller_emploi_rien_pôle,conseiller - emploi - rien - pôle - aucun - rendez - jamais - vous - agence - travail,0.7346013635846794,False
750,scandale ete injoignable 3949 explicite rien contre administration mal comprend société mal bref effort trou mois inactivité,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
751,conseiller aucun utilité joindre mail impossible téléphone structure interne rapidement conséquence rien,0,0_conseiller_emploi_rien_pôle,conseiller - emploi - rien - pôle - aucun - rendez - jamais - vous - agence - travail,0.7407388464319289,False
752,erreur permettre pôle emploi diplôme erreur dramatique bande incompétent erreur permettre erreur charge planqué rien doigt erreur,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
753,tête courrier rapport vir,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
754,dure période hauteur fiche paie ..... nan,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
755,examen dossier vite rejet are faux raison,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
756,secrétaire désagréable malpoli nez mérite mauvais image entreprise pôle lagord zéro étoile pôle emploi pôle mal,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
757,mauvais donnée personnel partie service inefficace,0,0_conseiller_emploi_rien_pôle,conseiller - emploi - rien - pôle - aucun - rendez - jamais - vous - agence - travail,1.0,False
758,agent conseiller intérêt,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
759,incompétence,0,0_conseiller_emploi_rien_pôle,conseiller - emploi - rien - pôle - aucun - rendez - jamais - vous - agence - travail,0.4415047186224663,False
760,bonjour numéro téléphone joindre,0,0_conseiller_emploi_rien_pôle,conseiller - emploi - rien - pôle - aucun - rendez - jamais - vous - agence - travail,0.9853482265424617,False
761,beal bureau propre gros accueil peut-être jeune celer aimable,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
762,bien entrée salvador allende,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
763,useles,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
764,petit bonheur chance ..... tomber rsa atelier euro risible malheureusement système ......,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
765,scandaleux technicien nez manque professionnalisme bout 2eme question souffl nez .... temps question démarche ... emploi ..... simple,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
766,personnel totalement incompétent réponse complétement sujet hopital formation secteur pêche dossier absolument rien financement formation faux piste faire semaine démarche,0,0_conseiller_emploi_rien_pôle,conseiller - emploi - rien - pôle - aucun - rendez - jamais - vous - agence - travail,1.0,False
767,appel renseignement interlocuteur menaçant .j' veille soin mauvais adresse faute courrier appui cachet.je avis mécontent inaptitude flagrant personnel,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
768,promesse financement non formation aid soignant septembre promesse conseiller pol emploi financement financement ensuite pole emploi demande allocation chomag aupré ancien employeur secteur public celer abouti pole refaire demande employeur vide discours guichet limite agressif mois tard aucun financement mesure formation pol emploi irois client 20782480,0,0_conseiller_emploi_rien_pôle,conseiller - emploi - rien - pôle - aucun - rendez - jamais - vous - agence - travail,0.9582312739482498,False
769,0/5 employé septembre 2012 beaucoup mdph autant année année père mort rire 2013 année renouveau appel organisme mieux systeme bien mieux amploi bien mieux,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
770,bien horaire vraiment intéressant matin pole organisation sert rien,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
771,mail aucun aide déplacement professionnel ... efficace,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
772,0/5 heure dossier jour quasiment courrier conseiller revalorisation droit ... pôle emploi endroit rien foutr,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
773,manqu compétence flagrant ... lieu demandeur emploi prétexte radier ...,0,0_conseiller_emploi_rien_pôle,conseiller - emploi - rien - pôle - aucun - rendez - jamais - vous - agence - travail,1.0,False
774,employé féministe homme -ce égal bretagne,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
775,terrible résout problème updated some peopl there helpful,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
776,chemin bien mieux,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
777,telephone minute,0,0_conseiller_emploi_rien_pôle,conseiller - emploi - rien - pôle - aucun - rendez - jamais - vous - agence - travail,1.0,False
778,job,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
779,... rien bon ...,0,0_conseiller_emploi_rien_pôle,conseiller - emploi - rien - pôle - aucun - rendez - jamais - vous - agence - travail,0.11553028815469447,False
780,rien,0,0_conseiller_emploi_rien_pôle,conseiller - emploi - rien - pôle - aucun - rendez - jamais - vous - agence - travail,0.6398220104203525,False
781,aucun aide,0,0_conseiller_emploi_rien_pôle,conseiller - emploi - rien - pôle - aucun - rendez - jamais - vous - agence - travail,1.0,False
782,accueil horrible mal froid mal bonjour jugement accueil parl mal endroit impression,0,0_conseiller_emploi_rien_pôle,conseiller - emploi - rien - pôle - aucun - rendez - jamais - vous - agence - travail,1.0,False
783,pointage mensuel pole emploi abbevill sou nom eric brouland directeur adjoint pire pole emploi jour confinement grand chose désastre administration public pire courrier boite lettre,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
784,accueil deplorabl qualité conseiller responsable agence déplorable formation faire courbe chômage aide promesse embauche fois promesse embauche métier nécessiter obligatoire resultat apre 3cdd cdi grâce rendez-vous faire travail état fout rien année aucun,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
785,lourd antécédent pneumo proposition transport échantillon covid mdph autour sujet risque désagréable presque rien fort référent mail pro espace candidat référent ... whaou adresse valide hasard vla sérieux,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
786,"intérim tropersu travail mai cher patron perdu tropersu 2,5 million franc moment noël bloqu compte courir patte jambon saisie noël enfant",-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
787,2020 bientôt 2021 usb,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
788,mal jamais travail trop persu fiché mise demeur,0,0_conseiller_emploi_rien_pôle,conseiller - emploi - rien - pôle - aucun - rendez - jamais - vous - agence - travail,0.9640385687119231,False
789,vraiment déçu approche comportement conseiller aucun pédagogie aucun approche productif aucun compréhension confiance début échange mauvais impression pôle emploi vraiment dommage affaire professionnel celer sert rien confiance,-1,-1_emploi_conseiller_pôle_rien,emploi - conseiller - pôle - rien - aucun - rendez - agence - bien - mois - travail,0.0,False
790,bon conseiller orientation ici mme décision personnel choix valeur objectif limite propre respect non-jugement écoute pourtant base censé ... inné monde apparemment non lourdement sou couvert menace faire choix non pratique professionnel mme bien-pensant chose intéressant contre dame accueil sympathique,0,0_conseiller_emploi_rien_pôle,conseiller - emploi - rien - pôle - aucun - rendez - jamais - vous - agence - travail,0.8438594037717267,False
