Document;Topic;Name;Top_n_words;Probability;Representative_document
bon accueil bon conseil;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.5824588434950063;False
accueil sympathique pris charge sérieux;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
bien recevoir personnel;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
bien mercii;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
agence besoin document important conseiller lâché affaire travail bout femme accueil responsable vraiment infiniment professionnalisme gentillesse;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
bien aima heure sérieux rigoureux bravo aima;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
équipe top accueil explication réponse interrogation problématique ... dommage antenne bravo équipe;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.9314654343178472;False
bon équipe disponible question faire agence;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
amabilite note expose resolu note;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
equipe disponible professionnel;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
heure ouverture fermeture;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
emploi cause covid secteur public dossier calvair conséquent fois bureau bron fois 1semain demi tomber jeune homme adorable temps expliquer 2èm instant jeune femme investit aimable demande automatiquement travail sérieux bravo pro situation niveau pôle emploi;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.9468207413452494;False
bon accueil service impeccable spécialement employé accueil nadèg;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.8200544482711015;False
bton;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.7552706326550361;False
monde;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
excellent pole agent essayer moyen solution adaptée besoin usager exigence non ordre bravo agent pole écoute patience self regard insulte rien;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
récemment équipe pol vernon bien retard fois personnel agréable bien profession facile .merci;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.6010177863393021;False
personnel vraiment top vraiment pro pôle emploi assisté place tombe cuit attendant bon courage conseiller agence vernon;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.9759316065400852;False
récemment zone fieshi ancien caserne militaire bâtiment vaste enseigne pôle emploi petit ... bien tête personnellement côté mal entrée principal renfoncement photo;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.9875371208070275;False
conseiller bien agence confiance travail;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
excellent accueil humain clé emploi entreprise entreprise cdd 3mois;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.9136331170432092;False
bonjour situation stationnement sud carré plein creusement boue pluie;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
tre bien acceuil bon;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.7752943654684059;False
parking moment;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.5353160071600455;False
suivi correct;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
bien conseiller efficace service indemnisation réactif suite problématique jeune charmant dispo ordinateur;1;1_réactif_écoute_personnel_conseiller;réactif - écoute - personnel - conseiller - bon - accueil - conseil - disponible - top - agent;0.833339898773397;False
part affaire bienveillant aidante attention écoute conseil accompagnement patient utile;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
accueil rapide heure conseiller agréable arrangeant;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.2897801603245774;False
bon accueil employé besoin considération;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.7109821821408104;False
bon agence bien;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.7228566881526113;False
matin entretien 15minute retard nombre compréhensible conseiller compétent aimable écoute avis négatif;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
personnel efficace;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
good working condition;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.9456697768989366;False
trop indication lieu personnel écoute bien trop attente nombre poste correct;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
psychologue travail gentil ecoute jamais non souci niveau paiement delai revanche guichet autant monde malheureusement satisfaction dame ordinateur limite question aujourd'hui reponse mal repondu forme queue attention long lent moindre raison dame ordinateur formation recent sujet final ordi train franchement pareil employe tre sympa empathique proactif;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
bien;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.8969479463696772;False
visible malheureusement attention accès libre uniquement matin après-midi face interphone rendez-vous conseiller;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
accessible particulièrement fauteuil problème toilette inacecibl cause plan vigipirat;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
photocopie gratuit récemment smathophone emploi wifi celer;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
clair utile;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
lieu beaucoup attente complexe;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
service impeccable bon accueil équipe sympathique;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.9925739464109795;False
bon localisation pari transport public;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.7154058425608595;False
emploi paul;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
agréable trouve manqu personnel accueil;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
lieu vaste moderne;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.2200893070268088;False
bon accueil;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.43947401044761464;False
agence particulier moment bon contact bien tram parking vélo ressort beaucoup agent agence décision gouvernemental agent moyen bord service public cassé mandat mandat mieux ...;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.805978682960011;False
difficile accès travail ... parking boîte lettre pôle mal extérieur autocollant peine personnel accueillant espace propre bien;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.5046810902102743;False
personnel pôle emploi bon souvenir contact personnel sympa rassurant jamais chomage cldt;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
excellent agence personnel aimable conseiller écoute mention spécial mme lassertess;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
accès tram bus aucun parking autour;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.22768150394814768;False
accueil agréable suivie rapide;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
fort 10h 12h entrée;-1;-1_conseiller_emploi_accueil_bon;conseiller - emploi - accueil - bon - bien - pôle - écoute - rendez - agréable - personnel;0.0;False
personnel sympa;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.7403526676877636;False
commentaire sévère sûr chômeur sûrement sensible accueil écoute bienveillance personnel jour effort sens;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.5701439664986999;False
écoute aide aide recherche emploi rien part satisfait;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.5752406753524765;False
agent pôle emploi formidable;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;1.0;False
personnel réactif écoute;1;1_réactif_écoute_personnel_conseiller;réactif - écoute - personnel - conseiller - bon - accueil - conseil - disponible - top - agent;0.8553357461108368;True
fois mois conseiller point situation nettement bâtiment ancien;0;0_bon_bien_accueil_personnel;bon - bien - accueil - personnel - agence - conseiller - emploi - pôle - écoute - service;0.97687497773744;False
